date,commodity,classification,county,market,volume_supplied_tonnes,wholesale_price_ksh,retail_price_ksh
2021-09-06,African butter catfish,Fresh,Siaya,Aram,0.026,143.75,250.0
2021-09-06,African butter catfish,Fresh,Tana-River,Kipini Fish market,0.017,150.0,200.0
2021-09-04,African butter catfish,Fresh,Tana-River,Kipini Fish market,0.012,120.0,160.0
2021-09-02,African butter catfish,Fresh,Siaya,Aram,0.045,105.0,250.0
2021-09-02,African butter catfish,Fresh,Tana-River,Kipini Fish market,0.023,100.0,150.0
2021-09-01,African butter catfish,Fresh,Tana-River,Kipini Fish market,0.008,120.0,180.0
2021-08-24,African butter catfish,Fresh,Tana-River,Kipini Fish market,0.008,100.0,150.0
2021-08-23,African butter catfish,Fresh,Siaya,Aram,0.025,100.0,250.0
2021-08-21,African butter catfish,Dried,Tana-River,Kipini Fish market,0.01,100.0,130.0
2024-07-02,Alestes,Dried,Migori,Marindi,0.24,157.5,1020.41
2024-05-29,Alestes,Dried,Migori,Marindi,1.0,153.75,1000.0
2024-05-05,Alestes,Dried,Migori,Marindi,0.4,151.875,900.0
2024-04-29,Alestes,Dried,Migori,Marindi,0.4,150.9375,849.06
2024-01-13,Alestes,Dried,Migori,Marindi,1.4,150.46875,673.08
2023-10-20,Alestes,Dried,Migori,Marindi,0.6,150.234375,1000.0
2023-10-14,Alestes,Dried,Migori,Marindi,0.9,150.1171875,978.47
2023-10-02,Alestes,Dried,Migori,Marindi,1.0,150.05859375,961.54
2023-08-04,Alestes,Dried,Migori,Marindi,1.0,150.029296875,400.0
2023-07-14,Alestes,Dried,Migori,Marindi,1.1,150.0146484375,400.0
2023-07-10,Alestes,Dried,Migori,Marindi,1.0,150.00732421875,400.0
2023-07-01,Alestes,Dried,Migori,Marindi,0.8,150.003662109375,400.0
2023-06-27,Alestes,Dried,Migori,Marindi,1.0,150.0018310546875,576.92
2023-06-05,Alestes,Dried,Migori,Marindi,0.9,150.00091552734375,400.0
2023-05-29,Alestes,Dried,Migori,Marindi,1.0,150.00045776367188,400.0
2023-05-08,Alestes,Dried,Migori,Marindi,0.7,150.00022888183594,400.0
2023-04-28,Alestes,Dried,Migori,Marindi,0.6,150.00011444091797,400.0
2023-04-24,Alestes,Dried,Migori,Marindi,0.75,150.00005722045898,400.0
2023-04-21,Alestes,Dried,Migori,Marindi,1.1,150.0000286102295,401.61
2023-04-17,Alestes,Dried,Migori,Marindi,1.5,150.00001430511475,882.35
